source_path,new_path,status,notes
/tulip-inn-gurugram-near-medanta/,/hotels-in-gurugram/tulip-inn-gurugram-near-medanta,308->404,"redirected to /tulip-inn-gurugram-near-medanta, which itself failed"
/hotels/vaishnodevi-portico-katra,/hotels-in-katra/vaishnodevi-portico-katra,200,
/vaishnodevi-portico-katra/,/hotels-in-katra/vaishnodevi-portico-katra,308->404,"redirected to /vaishnodevi-portico-katra, which itself failed"
/hotels/venizia-sarovar-portico-in-new-delhi,/hotels-in-delhi/venizia-sarovar-portico-in-new-delhi,200,
/venizia-sarovar-portico-in-new-delhi/,/hotels-in-delhi/venizia-sarovar-portico-in-new-delhi,308->404,"redirected to /venizia-sarovar-portico-in-new-delhi, which itself failed"
/hotels/viraj-sarovar-portico-jammu,/hotels-in-jammu/viraj-sarovar-portico-jammu,200,
/viraj-sarovar-portico-jammu/,/hotels-in-jammu/viraj-sarovar-portico-jammu,308->404,"redirected to /viraj-sarovar-portico-jammu, which itself failed"
/hotels/golden-tulip-udaipur,/hotels-in-udaipur/golden-tulip-udaipur,200,
/golden-tulip-udaipur/,/hotels-in-udaipur/golden-tulip-udaipur,308->404,"redirected to /golden-tulip-udaipur, which itself failed"
/hotels/golden-tulip-tirupati,/hotels-in-tirupati/golden-tulip-tirupati,200,
/golden-tulip-tirupati/,/hotels-in-tirupati/golden-tulip-tirupati,308->404,"redirected to /golden-tulip-tirupati, which itself failed"
/hotels/grand-continent-hosur,/hotels-in-hosur/grand-continent-hosur,200,
/grand-continent-hosur/,/hotels-in-hosur/grand-continent-hosur,308->404,"redirected to /grand-continent-hosur, which itself failed"
/hotels/grand-continent-mahabalipuram,/hotels-in-mahabalipuram/grand-continent-mahabalipuram,200,
/grand-continent-mahabalipuram/,/hotels-in-mahabalipuram/grand-continent-mahabalipuram,308->404,"redirected to /grand-continent-mahabalipuram, which itself failed"
/hotels/grand-continent-mysore,/hotels-in-mysore/grand-continent-mysore,200,
/grand-continent-mysore/,/hotels-in-mysore/grand-continent-mysore,308->404,"redirected to /grand-continent-mysore, which itself failed"
/hotels/grand-continent-secunderabad,/hotels-in-secunderabad/grand-continent-secunderabad,200,
/grand-continent-secunderabad/,/hotels-in-secunderabad/grand-continent-secunderabad,308->404,"redirected to /grand-continent-secunderabad, which itself failed"
/hotels/grand-portico-hotel-in-latur,/hotels-in-latur/grand-portico-hotel-in-latur,200,
/grand-portico-hotel-in-latur/,/hotels-in-latur/grand-portico-hotel-in-latur,308->404,"redirected to /grand-portico-hotel-in-latur, which itself failed"
/hotels/highland-sarovar-portico-sindhudurg,/hotels-in-sindhudurg/highland-sarovar-portico-sindhudurg,200,
/highland-sarovar-portico-sindhudurg/,/hotels-in-sindhudurg/highland-sarovar-portico-sindhudurg,308->404,"redirected to /highland-sarovar-portico-sindhudurg, which itself failed"
/hotels/hometel-alambagh-lucknow,/hotels-in-lucknow/hometel-alambagh-lucknow,200,
/hometel-alambagh-lucknow/,/hotels-in-lucknow/hometel-alambagh-lucknow,308->404,"redirected to /hometel-alambagh-lucknow, which itself failed"
/hotels/hometel-roorkee,/hotels-in-roorkee/hometel-roorkee,200,
/hometel-roorkee/,/hotels-in-roorkee/hometel-roorkee,308->404,"redirected to /hometel-roorkee, which itself failed"
/hotels/hometel-chandigarh,/hotels-in-chandigarh/hometel-chandigarh,200,
/hometel-chandigarh/,/hotels-in-chandigarh/hometel-chandigarh,308->404,"redirected to /hometel-chandigarh, which itself failed"
/hotels/hrj-sarovar-portico-indore,/hotels-in-indore/hrj-sarovar-portico-indore,200,
/hrj-sarovar-portico-indore/,/hotels-in-indore/hrj-sarovar-portico-indore,308->404,"redirected to /hrj-sarovar-portico-indore, which itself failed"
/hotels/iris-sarovar-portico-gurugram,/hotels-in-gurugram/iris-sarovar-portico-gurugram,200,
/iris-sarovar-portico-gurugram/,/hotels-in-gurugram/iris-sarovar-portico-gurugram,308->404,"redirected to /iris-sarovar-portico-gurugram, which itself failed"
/hotels/ishaan-sarovar-portico-deoghar,/hotels-in-deoghar/ishaan-sarovar-portico-deoghar,200,
/ishaan-sarovar-portico-deoghar/,/hotels-in-deoghar/ishaan-sarovar-portico-deoghar,308->404,"redirected to /ishaan-sarovar-portico-deoghar, which itself failed"
/hotels/lagoon-sarovar-premiere-pondicherry,/hotels-in-pondicherry/lagoon-sarovar-premiere-pondicherry,200,
/lagoon-sarovar-premiere-pondicherry/,/hotels-in-pondicherry/lagoon-sarovar-premiere-pondicherry,308->404,"redirected to /lagoon-sarovar-premiere-pondicherry, which itself failed"
/hotels/la-place-sarovar-portico-lucknow,/hotels-in-lucknow/la-place-sarovar-portico-lucknow,200,
/la-place-sarovar-portico-lucknow/,/hotels-in-lucknow/la-place-sarovar-portico-lucknow,308->404,"redirected to /la-place-sarovar-portico-lucknow, which itself failed"
/hotels/le-dupleix-pondicherry,/hotels-in-pondicherry/le-dupleix-pondicherry,200,
/le-dupleix-pondicherry/,/hotels-in-pondicherry/le-dupleix-pondicherry,308->404,"redirected to /le-dupleix-pondicherry, which itself failed"
/hotels/le-lac-sarovar-ranchi,/hotels-in-ranchi/le-lac-sarovar-ranchi,200,
/le-lac-sarovar-ranchi/,/hotels-in-ranchi/le-lac-sarovar-ranchi,308->404,"redirected to /le-lac-sarovar-ranchi, which itself failed"
/hotels/majestic-court-sarovar-portico-navi-mumbai,/hotels-in-navi-mumbai/majestic-court-sarovar-portico-navi-mumbai,200,
/majestic-court-sarovar-portico-navi-mumbai/,/hotels-in-navi-mumbai/majestic-court-sarovar-portico-navi-mumbai,308->404,"redirected to /majestic-court-sarovar-portico-navi-mumbai, which itself failed"
/hotels/marasa-sarovar-portico-rajkot,/hotels-in-rajkot/marasa-sarovar-portico-rajkot,200,
/marasa-sarovar-portico-rajkot/,/hotels-in-rajkot/marasa-sarovar-portico-rajkot,308->404,"redirected to /marasa-sarovar-portico-rajkot, which itself failed"
/hotels/marasa-sarovar-premiere-bodhgaya,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya,200,
/marasa-sarovar-premiere-bodhgaya/,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya,308->404,"redirected to /marasa-sarovar-premiere-bodhgaya, which itself failed"
/hotels/marasa-sarovar-premiere-tirupati-hotels,/hotels-in-tirupati/marasa-sarovar-premiere-tirupati-hotels,200,
/marasa-sarovar-premiere-tirupati-hotels/,/hotels-in-tirupati/marasa-sarovar-premiere-tirupati-hotels,308->404,"redirected to /marasa-sarovar-premiere-tirupati-hotels, which itself failed"
/hotels/mj-sarovar-portico-haridwar,/hotels-in-haridwar/mj-sarovar-portico-haridwar,200,
/mj-sarovar-portico-haridwar/,/hotels-in-haridwar/mj-sarovar-portico-haridwar,308->404,"redirected to /mj-sarovar-portico-haridwar, which itself failed"
/hotels/marine-plaza-mumbai,/hotels-in-mumbai/marine-plaza-mumbai,200,
/marine-plaza-mumbai/,/hotels-in-mumbai/marine-plaza-mumbai,308->404,"redirected to /marine-plaza-mumbai, which itself failed"
/hotels/mountnoor-sarovar-premiere-pahalgam,/hotels-in-pahalgam/mountnoor-sarovar-premiere-pahalgam,200,
/mountnoor-sarovar-premiere-pahalgam/,/hotels-in-pahalgam/mountnoor-sarovar-premiere-pahalgam,308->404,"redirected to /mountnoor-sarovar-premiere-pahalgam, which itself failed"
/hotels/mukundra-sarovar-premiere-kota,/hotels-in-kota/mukundra-sarovar-premiere-kota,200,
/mukundra-sarovar-premiere-kota/,/hotels-in-kota/mukundra-sarovar-premiere-kota,308->404,"redirected to /mukundra-sarovar-premiere-kota, which itself failed"
/hotels/nataraj-sarovar-portico-jhansi,/hotels-in-jhansi/nataraj-sarovar-portico-jhansi,200,
/nataraj-sarovar-portico-jhansi/,/hotels-in-jhansi/nataraj-sarovar-portico-jhansi,308->404,"redirected to /nataraj-sarovar-portico-jhansi, which itself failed"
/hotels/naturevilas-portico-manali,/hotels-in-manali/naturevilas-portico-manali,200,
/naturevilas-portico-manali/,/hotels-in-manali/naturevilas-portico-manali,308->404,"redirected to /naturevilas-portico-manali, which itself failed"
/hotels/nirvana-sarovar-portico-gorakhpur,/hotels-in-gorakhpur/nirvana-sarovar-portico-gorakhpur,200,
/nirvana-sarovar-portico-gorakhpur/,/hotels-in-gorakhpur/nirvana-sarovar-portico-gorakhpur,308->404,"redirected to /nirvana-sarovar-portico-gorakhpur, which itself failed"
/hotels/nirwana-hometel-jaipur-sarovar,/hotels-in-jaipur/nirwana-hometel-jaipur-sarovar,200,
/nirwana-hometel-jaipur-sarovar/,/hotels-in-jaipur/nirwana-hometel-jaipur-sarovar,308->404,"redirected to /nirwana-hometel-jaipur-sarovar, which itself failed"
/hotels/paradigm-sarovar-kakinada,/hotels-in-kakinada/paradigm-sarovar-kakinada,200,
/paradigm-sarovar-kakinada/,/hotels-in-kakinada/paradigm-sarovar-kakinada,308->404,"redirected to /paradigm-sarovar-kakinada, which itself failed"
/hotels/park-inn-by-radisson-ayodhya,/hotels-in-ayodhya/park-inn-by-radisson-ayodhya,200,
/park-inn-by-radisson-ayodhya/,/hotels-in-ayodhya/park-inn-by-radisson-ayodhya,308->404,"redirected to /park-inn-by-radisson-ayodhya, which itself failed"
/hotels/park-plaza-faridabad,/hotels-in-faridabad/park-plaza-faridabad,200,
/park-plaza-faridabad/,/hotels-in-faridabad/park-plaza-faridabad,308->404,"redirected to /park-plaza-faridabad, which itself failed"
/hotels/park-plaza-jodhpur,/hotels-in-jodhpur/park-plaza-jodhpur,200,
/park-plaza-jodhpur/,/hotels-in-jodhpur/park-plaza-jodhpur,308->404,"redirected to /park-plaza-jodhpur, which itself failed"
/hotels/park-plaza-jalandhar,/hotels-in-jalandhar/park-plaza-jalandhar,200,
/park-plaza-jalandhar/,/hotels-in-jalandhar/park-plaza-jalandhar,308->404,"redirected to /park-plaza-jalandhar, which itself failed"
/hotels/park-plaza-ludhiana,/hotels-in-ludhiana/park-plaza-ludhiana,200,
/park-plaza-ludhiana/,/hotels-in-ludhiana/park-plaza-ludhiana,308->404,"redirected to /park-plaza-ludhiana, which itself failed"
/hotels/prachi-sarovar-premiere-bhubaneswar,/hotels-in-bhubaneswar/prachi-sarovar-premiere-bhubaneswar,200,
/prachi-sarovar-premiere-bhubaneswar/,/hotels-in-bhubaneswar/prachi-sarovar-premiere-bhubaneswar,308->404,"redirected to /prachi-sarovar-premiere-bhubaneswar, which itself failed"
/hotels/pushkara-portico-hotel-in-dibrugarh,/hotels-in-dibrugarh/pushkara-portico-hotel-in-dibrugarh,200,
/pushkara-portico-hotel-in-dibrugarh/,/hotels-in-dibrugarh/pushkara-portico-hotel-in-dibrugarh,308->404,"redirected to /pushkara-portico-hotel-in-dibrugarh, which itself failed"
/hotels/presidium-sarovar-premiere-dalhousie,/hotels-in-dalhousie/presidium-sarovar-premiere-dalhousie,200,
/presidium-sarovar-premiere-dalhousie/,/hotels-in-dalhousie/presidium-sarovar-premiere-dalhousie,308->404,"redirected to /presidium-sarovar-premiere-dalhousie, which itself failed"
/hotels/radha-regent-chennai,/hotels-in-chennai/radha-regent-chennai,200,
/radha-regent-chennai/,/hotels-in-chennai/radha-regent-chennai,308->404,"redirected to /radha-regent-chennai, which itself failed"
/hotels/radisson-hyderabad--hitec,/hotels-in-hyderabad/radisson-hyderabad--hitec,200,
/radisson-hyderabad--hitec/,/hotels-in-hyderabad/radisson-hyderabad--hitec,308->404,"redirected to /radisson-hyderabad--hitec, which itself failed"
/hotels/radisson-mumbai-goregaon,/hotels-in-mumbai/radisson-mumbai-goregaon,200,
/radisson-mumbai-goregaon/,/hotels-in-mumbai/radisson-mumbai-goregaon,308->404,"redirected to /radisson-mumbai-goregaon, which itself failed"
/hotels/rivera-sarovar-portico-ahmedabad,/hotels-in-ahmedabad/rivera-sarovar-portico-ahmedabad,200,
/rivera-sarovar-portico-ahmedabad/,/hotels-in-ahmedabad/rivera-sarovar-portico-ahmedabad,308->404,"redirected to /rivera-sarovar-portico-ahmedabad, which itself failed"
/hotels/residency-sarovar-portico-mumbai,/hotels-in-mumbai/residency-sarovar-portico-mumbai,200,
/residency-sarovar-portico-mumbai/,/hotels-in-mumbai/residency-sarovar-portico-mumbai,308->404,"redirected to /residency-sarovar-portico-mumbai, which itself failed"
/hotels/rosefinch-sarovar-portico-bhimtal,/hotels-in-bhimtal/rosefinch-sarovar-portico-bhimtal,200,
/rosefinch-sarovar-portico-bhimtal/,/hotels-in-bhimtal/rosefinch-sarovar-portico-bhimtal,308->404,"redirected to /rosefinch-sarovar-portico-bhimtal, which itself failed"
/hotels/riviera-sarovar-portico-pathankot,/hotels-in-pathankot/riviera-sarovar-portico-pathankot,200,
/riviera-sarovar-portico-pathankot/,/hotels-in-pathankot/riviera-sarovar-portico-pathankot,308->404,"redirected to /riviera-sarovar-portico-pathankot, which itself failed"
/hotels/royal-kingdom-sarovar-portico-pilibhit,/hotels-in-pilibhit/royal-kingdom-sarovar-portico-pilibhit,200,
/royal-kingdom-sarovar-portico-pilibhit/,/hotels-in-pilibhit/royal-kingdom-sarovar-portico-pilibhit,308->404,"redirected to /royal-kingdom-sarovar-portico-pilibhit, which itself failed"
/hotels/sarovar-portico-sriperumbudur,/hotels-in-sriperumbudur/sarovar-portico-sriperumbudur,200,
/sarovar-portico-sriperumbudur/,/hotels-in-sriperumbudur/sarovar-portico-sriperumbudur,308->404,"redirected to /sarovar-portico-sriperumbudur, which itself failed"
/aditya-hometel-hyderabad/rooms.html,/hotels-in-hyderabad/aditya-hometel-hyderabad/rooms,308->200,redirected to /hotels-in-hyderabad/aditya-hometel-hyderabad/rooms
/abn-sarovar-portico-jim-corbett/rooms.html,/hotels-in-jim-corbett/abn-sarovar-portico-jim-corbett/rooms,308->200,redirected to /hotels-in-jim-corbett/abn-sarovar-portico-jim-corbett/rooms
/aditya-park-hyderabad/rooms.html,/hotels-in-hyderabad/aditya-park-hyderabad/rooms,308->200,redirected to /hotels-in-hyderabad/aditya-park-hyderabad/rooms
/ambar-sarovar-portico-gandhidham-hotel/rooms.html,/hotels-in-gandhidham/ambar-sarovar-portico-gandhidham-hotel/rooms,308->200,redirected to /hotels-in-gandhidham/ambar-sarovar-portico-gandhidham-hotel/rooms
/ambrosia-sarovar-portico-haridwar/rooms.html,/hotels-in-haridwar/ambrosia-sarovar-portico-haridwar/rooms,308->200,redirected to /hotels-in-haridwar/ambrosia-sarovar-portico-haridwar/rooms
/balaji-sarovar-premiere-solapur/rooms.html,/hotels-in-solapur/balaji-sarovar-premiere-solapur/rooms,308->200,redirected to /hotels-in-solapur/balaji-sarovar-premiere-solapur/rooms
/bamus-sarovar-portico-kampala/rooms.html,/hotels-in-kampala/bamus-sarovar-portico-kampala/rooms,308->200,redirected to /hotels-in-kampala/bamus-sarovar-portico-kampala/rooms
/bellevue-sarovar-premiere-junagadh/rooms.html,/hotels-in-junagadh/bellevue-sarovar-premiere-junagadh/rooms,308->200,redirected to /hotels-in-junagadh/bellevue-sarovar-premiere-junagadh/rooms
/classic-sarovar-portico-thiruvananthapuram/rooms.html,/hotels-in-thiruvananthapuram/classic-sarovar-portico-thiruvananthapuram/rooms,308->200,redirected to /hotels-in-thiruvananthapuram/classic-sarovar-portico-thiruvananthapuram/rooms
/delite-sarovar-portico-faridabad/rooms.html,/hotels-in-faridabad/delite-sarovar-portico-faridabad/rooms,308->200,redirected to /hotels-in-faridabad/delite-sarovar-portico-faridabad/rooms
/deventure-sarovar-portico--kapashera-new-delhi/rooms.html,/hotels-in-delhi/deventure-sarovar-portico--kapashera-new-delhi/rooms,308->200,redirected to /hotels-in-delhi/deventure-sarovar-portico--kapashera-new-delhi/rooms
/geeta-sarovar-portico-hotels-panipat/rooms.html,/hotels-in-panipat/geeta-sarovar-portico-hotels-panipat/rooms,308->200,redirected to /hotels-in-panipat/geeta-sarovar-portico-hotels-panipat/rooms
/golden-tulip-agra/rooms.html,/hotels-in-agra/golden-tulip-agra/rooms,308->200,redirected to /hotels-in-agra/golden-tulip-agra/rooms
/golden-tulip-jalandhar/rooms.html,/hotels-in-jalandhar/golden-tulip-jalandhar/rooms,308->200,redirected to /hotels-in-jalandhar/golden-tulip-jalandhar/rooms
/golden-tulip-lucknow/rooms.html,/hotels-in-lucknow/golden-tulip-lucknow/rooms,308->200,redirected to /hotels-in-lucknow/golden-tulip-lucknow/rooms
/golden-tulip-sector-80-gurugram/rooms.html,/hotels-in-gurugram/golden-tulip-sector-80-gurugram/rooms,308->200,redirected to /hotels-in-gurugram/golden-tulip-sector-80-gurugram/rooms
/golden-tulip-srinagar/rooms.html,/hotels-in-srinagar/golden-tulip-srinagar/rooms,308->200,redirected to /hotels-in-srinagar/golden-tulip-srinagar/rooms
/golden-tulip-tirupati/rooms.html,/hotels-in-tirupati/golden-tulip-tirupati/rooms,308->200,redirected to /hotels-in-tirupati/golden-tulip-tirupati/rooms
/golden-tulip-udaipur/rooms.html,/hotels-in-udaipur/golden-tulip-udaipur/rooms,308->200,redirected to /hotels-in-udaipur/golden-tulip-udaipur/rooms
/grand-continent-mahabalipuram/rooms.html,/hotels-in-mahabalipuram/grand-continent-mahabalipuram/rooms,308->200,redirected to /hotels-in-mahabalipuram/grand-continent-mahabalipuram/rooms
/grand-continent-mysore/rooms.html,/hotels-in-mysore/grand-continent-mysore/rooms,308->200,redirected to /hotels-in-mysore/grand-continent-mysore/rooms
/grand-continent-secunderabad/rooms.html,/hotels-in-secunderabad/grand-continent-secunderabad/rooms,308->200,redirected to /hotels-in-secunderabad/grand-continent-secunderabad/rooms
/grand-portico-hotel-in-latur/rooms.html,/hotels-in-latur/grand-portico-hotel-in-latur/rooms,308->200,redirected to /hotels-in-latur/grand-portico-hotel-in-latur/rooms
/highland-sarovar-portico-sindhudurg/rooms.html,/hotels-in-sindhudurg/highland-sarovar-portico-sindhudurg/rooms,308->200,redirected to /hotels-in-sindhudurg/highland-sarovar-portico-sindhudurg/rooms
/hometel-alambagh-lucknow/rooms.html,/hotels-in-lucknow/hometel-alambagh-lucknow/rooms,308->200,redirected to /hotels-in-lucknow/hometel-alambagh-lucknow/rooms
/hometel-chandigarh/rooms.html,/hotels-in-chandigarh/hometel-chandigarh/rooms,308->200,redirected to /hotels-in-chandigarh/hometel-chandigarh/rooms
/hometel-roorkee/rooms.html,/hotels-in-roorkee/hometel-roorkee/rooms,308->200,redirected to /hotels-in-roorkee/hometel-roorkee/rooms
/hrj-sarovar-portico-indore/rooms.html,/hotels-in-indore/hrj-sarovar-portico-indore/rooms,308->200,redirected to /hotels-in-indore/hrj-sarovar-portico-indore/rooms
/iris-sarovar-portico-gurugram/rooms.html,/hotels-in-gurugram/iris-sarovar-portico-gurugram/rooms,308->200,redirected to /hotels-in-gurugram/iris-sarovar-portico-gurugram/rooms
/ishaan-sarovar-portico-deoghar/rooms.html,/hotels-in-deoghar/ishaan-sarovar-portico-deoghar/rooms,308->200,redirected to /hotels-in-deoghar/ishaan-sarovar-portico-deoghar/rooms
/la-place-sarovar-portico-lucknow/rooms.html,/hotels-in-lucknow/la-place-sarovar-portico-lucknow/rooms,308->200,redirected to /hotels-in-lucknow/la-place-sarovar-portico-lucknow/rooms
/lagoon-sarovar-premiere-pondicherry/rooms.html,/hotels-in-pondicherry/lagoon-sarovar-premiere-pondicherry/rooms,308->200,redirected to /hotels-in-pondicherry/lagoon-sarovar-premiere-pondicherry/rooms
/le-lac-sarovar-ranchi/rooms.html,/hotels-in-ranchi/le-lac-sarovar-ranchi/rooms,308->200,redirected to /hotels-in-ranchi/le-lac-sarovar-ranchi/rooms
